b1	b2	bw1	bw2	e1	e2	ew1	ew2	first1	first2	gid1	gid2	id1	id2	len1	len2	matches	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
741	1	146	0	1562	718	300	133	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms311	Shamela0011680-ara1.mARkdown.ms160	1562	1565	674	الطبسين ثلث مراحل فهذه جمل مسافات خراسان وتفصيلها ما وراء النهر واما ما وراء النهر وما يحيط به من شرقيه ففامر والراشت وما يتاخم الختل من ارض الهند علي خط مستقيم وغربيه بلاد الغزية والخرلخية من حد الطراز ممتدا علي --تقويس حتي ينتهي الي باراب وست-كند وسغد سمرقند ونواحي بخارا الي خوارزم حتي ينتهي الي بحيرتها وشماليها الترك الخرلخية من اقصي بلد فرغانة الي الطراز علي خط مستقيم وجنوبيه نهر جيحون من لدن بذخشان الي بحيرة خوارزم علي خط مستقيم ايضا وخوا-رزم والختل في ما وراء النهر لان الختل بين نهر -------وخشاب وخرباب وعمود جيحون خرباب وما دونه من وراء النهر وخوارزم مدينتها وراء النهر وهي الي مدن ما وراء النهر اقرب منها الي مدن خراسان وقد كررت ذلك مرارا فيما تقدم وهذه صورة ما وراء النهر وهي اخر صور الكتاب وما وراء النهر اقليم من اخصب اقاليم الارض منزلة وانزهها واكثرها خيرا واهله- يرجعون الي رغبة في الخير واستجابة لمن دعاهم اليه مع	الطبسين---- مراحل فهذه جمل مسافات خراسان--------- ما وراء النهر واما ما وراء النهر ف---يحيط به من شرقية -فامر و--راشت وما يتاخم الختل من ارض الهند---- خط مستقيم وغربيه بلاد الغزية والخزلجية من حد ط--راز ممتدا علي التقويس حتي ينتهي الي فاراب وبيسكند وسغد سمرقند ونواحي بخاري الي خوارزم حتي ينتهي الي بحيرتها وشماليه- الترك الخزلجية من اقصي بلد فرغانة الي الطراز علي خط مستقيم وجنوبيه نهر جيحون من لدن بذخشان الي بحيرة خوارزم علي خط مستقيم وجعلنا خوارزم والختل في ما وراء النهر لان الختل بين نهر جرياب ووخش-------اب وعمود جيحون جرياب وما دونه من وراء النهر وخوارزم مدينتها وراء النهر وهي الي مدن ما وراء النهر اقرب منها الي مد------------------------------------------------------------------------ن خراسان -ما وراء النهر ------من اخصب اقاليم الاسلام---- وانزهها واكثرها خيرا واهلها يرجعون الي رغبة في الخير واستجابة لمن دعاهم اليه مع	1231.0	311	160	300	300	-8497645688376240399	5996502904441815735	543	833	80.91236114501953	112	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
11	722	2	134	838	1499	163	287	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms312	Shamela0011680-ara1.mARkdown.ms160	1597	1565	629	عالية وسلامة ناجية وسماحة بما ملكت ايديهم مع شدة شوكة ومنعة وباس ونجدة وعدة وعدة والة وكراع وبسالة وسلاح وعلم وصلاح فاما الحضب بها ف----ليس من اقليم ذكر في هذا الكتاب الا يقحط اهله مرارا قبل ان يقحط ما وراء النهر مرة واحدة تم ان اصيبوا ببرد او بحر- او افة تاتي علي زرعهم وغلاتهم ففي فضل ما يسلم في عروض بلادهم ما يقوم باودهم حتي يستغنوا به عن شء ينقل اليهم من غير بل-دهم وليس بما وراء النهر مكان يخلو من مدن او قري تسقي او مباخس او مراع لسواءمهم وليس شء لا بد للناس منه الا وعندهم منه ما يقوم باودهم ويفضل عنهم لغيرهم فاما اطعمتهم في- السعة والكثرة فعلي ما ذكرناه واما مياههم فانها اعذب المياه وابردها واخفها -قد عمت-------------- جبالها وضواحيها ومدنها هذا الي التمكن من الجمد في جميع اقطارها والثلوج من جميع نواحيها واما الدواب ففيها من النتاج ما فيه كفايتهم علي- كثرة ارتباطهم لها وكذلك البغال والابل والحمير والاغنام تجل-----------ب-----------------------------------------------------------------ها ما يفضل عن كفايتهم من -	غاءلة وسلامة ناحية وسماحة بما ملكت ايديهم مع شدة شوكة ومنعة وباس وع-----------دة والة وكراع -------وس-----------لاح فاما الخصب بها فانه ليس من اقليم ذكرناه -----------الا يقحط اهله مرارا قبل ان يقحط ما وراء النهر ث----------م ان اصيبوا ببرد او جراد او افة تاني علي زروع-------هم ففي فضل ما يسلم في عر-ض بلادهم ما يقوم باودهم حتي يستغنوا عن نقل شء---- اليهم من غير بلادهم وليس بما وراء النهر مكان يخلو من مدن او قر-----ي او مباخس او مراع لس-اءمة و-ليس شء لا بد للناس منه الا وعندهم منه ما يقيم -اودهم ويفضل عنهم لغيرهم فاما اطعمتهم فمن السعة والكثرة -علي ما ذكرناه واما مياههم فانها اعذب المياه-------- واخفها وقد عمت المياه العذبة جبالها وضواحيها ومدنه----------------------------------------------------------------ا واما الدواب ففيها من النتاج ما فيه كفاية لهم مع كثرة ارتباطهم لها وكذلك البغال------- والحمير والابل واما لحومهم فان بها من النتاج ما يجلبونه من الغزية والخزلجية وما يتصل بهم من حواليها ما يفضل عن كفايتهم اما	1075.5	312	160	300	300	-5997673729870678866	5996502904441815735	500	927	67.85328674316406	104	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
975	29	186	4	1597	578	300	105	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms312	Shamela0011680-ara1.mARkdown.ms161	1597	1584	414	وببلادهم من معادن الحديد ما يفضل عن حاجتهم وينيف علي تجارتهم-- وبها معادن الذ-------هب والفضة والزيبق الذي لا يقاربه في الغزارة والكثرة معدن ما بساءر بلدان الاسلام وان كانت معادن بنجهير الوافرة الحظ من هذه الخلال فهي لهم ومضافة اليهم ولم اعلم ان------------------------------ في شء من بلد-- الاسلام النوشاذر --------الا في ما وراء النهر حتي رايت منه شيءا بصقليه وليس كنوشاذرهم في القوة ولهم الكاغذ الذي لا نظير له في الجودة والكثرة واما فواكههم فانك اذا تبطنت السغد واشر-وسنه وفرغانه والشاش رايت من كثرتها ما يزيد علي ساءر الافاق حتي ترعاها لكثرتها دوابهم واما الرقيق ف----يقع اليهم من الاتراك المحيطين بهم وباقليمهم ما يفضل عن كفايتهم وينقل الي الافاق من بلادهم وهم خير رقيق	وببلادهم من معادن الحديد ما يفضل عن حاجتهم في الاسلحة والادوات وبها مع-دن الفضة والذهب------- والزيبق الذي لا يقاربه في الغزارة والكثرة معدن في س-اءر بلدان الاسلام الا----------- بنجهير في الفضة واما الزيبق والذهب وساءر ما يكون في المعادن فاغزرها ما يرتفع مما وراء النهر وليس في شء من بلدان الاسلام النوشاذر والكاغذ الا في ما وراء النهر ------------------------------------------------------------------------------------------------اما فواكههم فانك اذا تبطنت السغد واشر وسنة وفرغانه والشاش رايت من كثرتها ما يزيد علي ساءر الافاق حتي يرعاها لكثرتها دوابهم واما الرقيق فانه يقع اليهم من الاتراك المحيطة- ب----------هم ما يفضل عن كفايتهم وينقل الي الافاق من بلادهم وهو خير رقيق	670.5	312	161	300	300	-5997673729870678866	3660681269669419093	334	676	61.24260330200195	63	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
18	578	3	105	1162	1579	218	299	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms313	Shamela0011680-ara1.mARkdown.ms161	1572	1584	851	يحيط بالمشرق واكثره ثمنا ولهم من المسك الذي يجلب اليهم من التسبت وخرخيز ما ينقل الي ساءر الافاق والامصار فيفوق غيره جودا وثمنا ويرتفع من الصغانيان الي واشجرد من الزعفران و-------------------------الاوبار من السمور والسنجاب والثعالب وغيرها -ما ينقل الي كل موضع--- مع طراءف من الخدنك والختو والبزاة الرفيعة القرطاسية الشهب والدرهمية المغرنقة وغير ذلك مما يتنافس به الملوك ويحتاج اليه ويستهديه واما سماحتهم فان الناس في اكثر ما وراء النهر كانهم في دار واحدة ما ينزل احد باحد الا كانه رجل دخل في دار-ه لا يجد المضيف من طارق يطرق--ه كراهية بل يستفرغ ظ جهده في اقامة اوده من غير معرفة تقدمت ولا توقع لمكافاة بل اعتقادا للسماحة في اموالهم وهم- كل امرء -----علي قدره فيما ملكت يده التنوق والقيام علي نفسه ومن يطرقه وبحسبك انك لا تري----- صاحب ضيعة يستقل بمءونته الا كانت همته اقتناء قصر فسيح ومنزل للاضياف رحيب فتراه عامة نهاره متنوقا في اعداد ما يصلح لمن يطرقه وهو متشوق الي وارد عليه ليكرمه فاذا حل باهل ناحية طارق تنافسوا فيه وتنازعوه وليس من احد يتصرف بما وراء النهر في مكان به ناس من ضيعة او غيرها بليل او نهار عن مثل هذه الحال وهم فيما بينهم يتبارون في مثل هذا الشان حتي يجحف --في اموالهم و--------املاكهم كما يتباري ساءر الناس في الجمع ويتباهون بالملك والمكاثرة باموالهم ولقد شهدت اثار منزل- بالسغد	يحيط بالمشرق كله وبها م--------ن المسك الذي يجلب اليهم من ت---بت وخرخيز ما ينقل الي ساءر --------الامصار منه-----------------ا ويرتفع من الصغانيان الي واشجرد من الزعفران ما ينتقل الي الافاق وكذلك الاوبار من السمور والسنجاب والثعالب وغيرها مما يحمل الي اقصي الغرب مع طراءف من الحديد والختو والبزا-------------------------------------------ة وغير ذلك مما ------------------يحتاج اليه الملوك-- واما سماحتهم فان الناس في اكثر ما وراء النهر كانهم في دار واحدة ما ينزل احد باحد الا كانه رجل دخل دار نفسه لا يجد المضيف من طارق في نفسه كراهة- بل يستفرغ مجهوده في اقامة اوده من غير معرفة تقدمت ولا توقع -مكافاة بل اعتقادا للسماحة في اموالهم وهمة كل امرء منهم علي قدره فيما ملكت يده من -----القيام علي نفسه ومن يطرقه وبحسبك انك لا تجد فيهم صاحب ضيعة الا-------------- كانت همته ابتناء قصر فسيح ومنزل للاضياف----- فتراه عامة ده-ره متانقا في اعداد ما يصلح لمن -طرق-------------------------------ه فاذا حل بينهم ط-----ارق تنافسوا فيه وتنازعوه فليس ---احد يتصرف بما وراء النهر في مكان به ناس يخاف الضياع في ---ليل او نهار فه-----------------م فيما بينهم يتبارون في مثل هذا------ حتي يجحف ذلك باموالهم ويقدح في املاكهم كما يتباري ساءر الناس في الجمع ويتباهون بالملك والمكاءرة في المال ولقد شهدت----- منزلا بالسغد	1420.0	313	161	300	300	1696846622669254420	3660681269669419093	678	1198	71.0350570678711	139	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1180	1	222	0	1568	330	299	64	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms313	Shamela0011680-ara1.mARkdown.ms162	1572	1543	307	الاوتاد علي باب داره وصح عندي ان بابها مكث لم يغلق زيادة علي ماءة سنة------ لا يمتنع من نزولها طارق وربما نزل به ليلا عن بغتة من غير استعداد الماءة والماءتان والاكثر من الناس بدوابهم وحشمهم فيجدون من علف دوابهم وطعامهم ودثارهم ما يغنيهم عن استعمال رحالهم من غير ان يتكلف صاحب المنزل امرا بذلك او يتجشم عناء لدوام ذلك منهم ومنه قد اقيم علي كل عمل من يستقل به واعد ما يحتاج اليه علي دوام الاوقات	الاوتاد علي باب داره فبلغن--ي ان بابها---- لم يرد منذ------- ماءة سنة واكثر لا يم-نع من نزولها طارق وربما نزل بالليل---- بغتة من غير استعداد الماءة والماءتان والاكثر--------- بدوابهم وحشمهم فيجدون من علف دوابهم وطعامهم ودثارهم ما يعم-------------------هم من غير ان يتكلف صاحب المنزل امرا لذلك-------------- لدوام ذلك منهم----- قد اقيم علي كل عمل من يستقل به واعد ما يحتاج اليه علي دوام الاوقات	522.0	313	162	300	300	1696846622669254420	-2294317814265827276	245	394	77.91878509521484	55	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1	335	0	65	1239	1543	236	300	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms314	Shamela0011680-ara1.mARkdown.ms162	1584	1543	1062	لا يحتاج معه الي تجديد امر عند طروقهم اياه وصاحب المنزل من البشاشة والاقبال والمساواة لاضيافه بحيث يعلم كل من شهد-- سروره بذلك وايثاره للسماحة فيما اتاه وتوخاه------------------------------- ومع ذلك فانك لا تجد في بلدان الاسلام اهل الثروة الا والغالب علي-----هم صرف نفقاتهم الي خاص انفسهم في الملاهي وما لا يرضاه الله والي المنافسات فيما بينهم و--الاشياء المذمومة الا القليل وتري الغالب علي اهل الاموال بما وراء النهر صرف نفقاتهم الي الرباطات وعمارة الطرق والوقوف علي سب-ل الجهاد ووجوه الخير وعقد القناطر الا القليل من ذوي البطالة وليس من بلد ولا منهل---------- مطروق -ولا قرية اهلة الا وفيها من الرباطات ما يفضل عمن ينزل به ممن يطرقه وبلغني ان بما وراء النهر زيادة علي عشرة ال-ف رباط وفي كثير منها اذا نزل النازل اقيم علف دابته وطعامه---- ان احتاج الي ذلك وقل-ما رايت خانا او طرف سكة او محلة او مجمع ناس الي -حاءط بسمرقند يخلو من ماء---- مسبل بجمد وذكر لي من يرجع الي خبرة ان بسمرقند في المدينة وحيطانها فيما يشتمل عليه السور الخارج زيادة علي الفي مكان يسقي فيها ماء الجمد مسبل عليه الوقوف من بين سقاية مبنية وحباب نحاس منصوبة وقلال خزف مثبتة في الحيطان مبنية فاما باسهم وشوكتهم ف----ليس في الاسلام ناحية اكثر حظا في الجهاد منهم وذلك ان جميع حدود ما وراء النهر الي دور الحرب اقرب ومن ذلك خوارزم الي ناحية اسبيجاب فهم ثغر الترك الغزية واما اسبيجاب الي اقصي فرغانه فثغر- الخرلخية ثم تطوف -حدود ما وراء النهر	لا يحتاج معه الي تجديد امر عند طروقهم----- وصاحب المنزل من البشاشة والاقبال والمساواة لاضيافه بحيث يعلم كل من شاهده سروره بذلك وسماحته ولم ار مثل هذا ولم اسمع به في شء من بلدان الاسلام لرعية ومع ذلك فانك لا تجد في بلدان الاسلام اهل الثروة الا والغالب علي اكثرهم صرف نفقاتهم الي خاص انفسهم في الملاهي وما لا يرضاه الله والي المنافسات فيما بينهم في الاشياء المذمومة الا القليل وتري الغالب علي اهل الاموال بما وراء النهر صرف نفقاتهم الي الرباطات وعمارة الطرق والوقوف علي سبيل الجهاد ووجوه الخي-------------ر الا القليل منهم---------- وليس من بلد ولا منهل ولا مفازة مطروقة ولا قرية اهلة الا ب--ها من الرباطات ما يفضل عن نزول من ------طرقه وبلغني ان بما وراء النهر زيادة علي عشرة الاف رباط -في كثير منها اذا نزل النازل اقيم علف دابته وطعام نفسه ان احتاج الي ذلك وقل ما رايت خانا او طرف سكة او محلة او مجمع ناس في الحاءط بسمرقند يخلو من ماء جمد مسبل ولقد اخبرن-ي من يرجع الي خبره ان بسمرقند في المدينة وحاءط-ها فيما يشتمل عليه السور الخارج زيادة علي الفي مكان يسقي فيها ماء الجمد مسبلا -----------من بين سقاية مبنية وجباب----- منصوبة و---------------------------------اما باسهم وشوكتهم فانه ليس في الاسلام ناحية اكبر حظا في الجهاد منهم وذلك ان جميع حدود ما وراء النهر الي دار الحرب اما من------ خوارزم الي ناحية اسبيجاب فهم---- الترك الغزية و-من اسبيجاب الي اقصي فرغانة الترك الخزلجية ثم يطوف بحدود ما وراء النهر	1880.5	314	162	300	300	9040543485991552654	-2294317814265827276	854	1307	81.2547836303711	177	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1239	1	236	0	1584	274	300	55	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms314	Shamela0011680-ara1.mARkdown.ms163	1584	1612	226	من الشقنية وبلد الهند من حد ظهر الختل الي حد الترك في ظهر فرغانه والمسلمون يقهرونهم وجميع من جاورهم بهذه النواحي ومستفيض انه ليس للاس---لام دار حرب هم اشد شوكة من الترك وهم ثغر للمسلمين في وجه الترك يمنعونهم من دار الاسلام ب ويصدونهم عن انتهاكها وجميع ما وراء النهر ثغور تغزوها الترك ويبلغهم النفير والانذار بالغدو والعشي ومستفاض عمن كان مع نصر بن	من السندية وبلد الهند من ---ظهر الختل الي حد الترك في ظهر فرغانة فهم القاهرون لاهل ------------------هذه النواحي ومستفيض انه ليس في الاسلام دار حرب هم اشد شوكة من الترك فهم ثغر المسلمين في وجه الترك يمنعونهم من دار الاسلام وجم-----------------------يع ما وراء النهر ثغر ---------------يبلغهم --نفير ----------العدو ولقد اخبرني ----من كان مع نصر بن	366.0	314	163	300	300	9040543485991552654	2482770266718309858	178	348	64.9425277709961	37	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1	274	0	55	1574	1612	290	300	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms315	Shamela0011680-ara1.mARkdown.ms163	1631	1612	1163	احمد رحمه الله في غزاة شاوغر يستوفر انهم كانوا يحزرون ثل-ثماءة الف وان اربعة ال-ف رجل انقطعوا عن العسكر فضلوا اياما قبل ان يتهيا لهم الرجوع الي العسكر وما كان فيهم من غير---- ما وراء النهر كثير عدد وكانوا يعرفون باعيانهم وفي بعض الاخبار ان المعتصم سال---- عبد الله بن طاهر او قيل كتب اليه كتابا يسءله عمن يمكنه حشده من خراسان وما وراء النهر فانفذ بالكتاب الي نوح بن اسد بن سامان فكتب اليه ان بخراسان وبما وراء النهر ثل-ثماءة الف ق-------------رية اذا -خرج منها فارس وراجل لم يب-ن علي اهلهم فقدهم وفي هذه الحكاية نظر في وقتنا هذا ويقال ان بالشاش وفرغانه من الاستعداد والعتاد ما لا يوصف مثله عن ثغر من الثغور في وقتنا هذا حتي ان الرجل الواحد من الرعية عنده من بين ماءة دابة الي خمس ماءة الي عشرين دابة وليس بذي سلطان وهم علي بعد دارهم اول سابق الي الحج بكثرة الاموال وسعة الاحتفال وجودة الجمال ولا يدخل البادية مثلهم كثرة و-----------------------هم مع ذلك احسن الناس طاعة لكبراءهم والطفهم خدمة لعظماءهم وفيما بينهم حتي دعا ذلك الخلفاء من بني العباس الي ان استدعوا من اهل ما وراء النهر رجالا وكان- الاتراك رجالهم لفضلهم علي ساءر الجيوش ودهاقينهم امراء فيهم وجيوشهم من بين ساءر الاجناس في الباس والجراة والشجاعة والاقدام متقدمون علي من سواهم ودهاقين ما وراء النهر قوادهم وحاشيتهم وخواص خدمهم للطفهم في الخدمة وحسن الطاعة والهيءة في الملبس والزي السلطاني حتي لصاروا حاشية الخلافة قديما ورجالها سالفا ورءساء عساكرهم ك---الفراغنة والاتراك الذين كانوا شحنة دار الخلافة و-----------------------------------غلبوا عليها مث------ل الافشين وابن ابي الساج من اشروسنه والاخشاذ من سمرقند والمرزبان بن كيسفي من السغد وعجيف بن عنبسة من السغد والبخار--خذاة وغيرهم من امراء الحضرة وقوادها وجيوشها والملوك علي هذا الاقليم وعلي ساءر خراسان ال سامان وهم من اولاد بهرام جوبين الذي سار ذكره في	احمد رحمه الله في غزاة شاوغ-------ر انهم كانوا يحزرون ثلاثماءة الف وان اربعة الاف رجل انقطعوا عن العسكر فضلوا اياما قبل ان يتهيا لهم الرجوع -----------وما كان منهم من غير اهل ما وراء النهر كثير عدد------- يعرفون باعيانهم وبلغني ا---------ن المعتصم كتب الي عبد الله بن طاهر---------------- كتابا عرض يتهدده فيه و-------------------------------انفذ -الكتاب الي نوح بن اسد--------- فكتب اليه ان ---------بما وراء النهر ثلاثماءة الف قرية وليس من قرية الا يخرج منها فارس وراجل لا يبين علي اهلها فقدهم وبلغني --------------------------------ان بالشاش وفرغانة من الاستعد--------اد ما لا يوصف مثله عن ثغر من الثغور -------------حتي ان الرجل الواحد من الرعية عنده من بين ماءة دابة الي خمس-ماءة و---------------ليس بس---لطان وهم علي بعد دارهم اول سابق الي الحج ------------------------------------------لا يدخل البادية قبلهم احد ولا يخرج منها بعدهم احد وهم مع ذلك احسن الناس طاعة لكبراءهم والطفهم خدمة لعظماءهم وفيما بينهم حتي دعا ذلك الخلفاء ا--------------لي ان استدعوا م------ما وراء النهر رجالا وكانت الاتراك جيوشهم لفضلهم علي ساء------------------------------------------------ر الاجناس في الباس والجراة والشجاعة والاقدا---------------------م ودهاقين ما وراء النهر قوادهم وحاشيتهم وخواص خدمهم للطفهم في الخدمة وحسن الطاعة والهيءة في الملبس والزي السلطاني ف----صاروا حاشية الخلافة وثقاتهم------------ ورءساء عساكرهم مثل الفراغنة والاتراك الذين هم--- شحنة دار الخلافة والاتراك الذين كانوا لباسهم ونجدتهم غلبوا علي الخلافة مثل الافشين وال- ابي الساج من اشروسنة والاخشيد من سمرقند والمرزبان بن تركسفي-------- وعجيف بن عنبسة من السغد والبخارا خذاه وغيرهم من امراء الحضرة وقوادها وجيوشها والملوك علي هذا الاقليم وعلي ساءر خراسان ال سامان وهم من اولاد بهرام جوبين الذي سار ذكره في	1972.0	315	163	300	300	7652275260788974244	2482770266718309858	943	1669	69.68244171142578	181	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
907	119	152	22	1474	577	254	108	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms317	Shamela0011680-ara1.mARkdown.ms164	1716	1593	438	في الاسلام جيش الا وهم شذاذ القباءل وملفقة النواحي والبلدان والاطراف اذا تفرقوا ب--هزيمة او تمزقوا بحا--دثة لم يلتق منهم جمع بعد ذلك الا بالحيلة الصعبة والمبالغة في الرغبة والرهبة غير جيش هءلاء الملوك فان جيوشهم الاتراك المملوكون رقا بمالهم وشروي مناطقهم ومن الاحرار والدهاقين من يعرف داره ومكانه واله وجيرانه فان قتل منهم قوم او ماتوا ففي وفور عددهم ما يفاد من بين ظهرانيهم مثله- وان تفرقوا في حادثة تراجعوا كلهم الي مكان واحد -لا يقدح فيهم ما يقدح في ساءر عساكر الاسلام ولا سبيل لهم الي التفرق في العساكر والتنقل في الممالك كما يكون عليه رس-م صعاليك العساكر وشحنة البلدان	في الاسلام جيش الا وهم شذاذ القباءل--------------- والبلدان والاطراف اذا تفرقوا في هزيمة و--تمزقوا في حادثة لم يلتق منهم جمع بعد--------------------------------------------------- غير جيش هءلاء الملوك فان جيوشهم الاتراك المملوكون------------------------- ومن الاحرار---------- من يعرف داره ومكانه اذا------------- قتل منهم قوم او ماتوا ففي وفور عددهم ما يعاض من بين ظهرانيهم مثلهم وان تفرقوا في حادثة تراجعوا كلهم الي مكان واحد فلا يقدح فيهم ما يقدح في ساءر عساكر الاطراف ولا سبيل لهم الي التفرق في العساكر والتنقل في الممالك كما يكون عليه رسوم صعاليك العساكر وشحنة البلدان	795.0	317	164	300	300	7915504886280966645	6797117076724692625	354	574	76.3066177368164	76	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1200	1098	225	208	1614	1428	300	268	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms318	Shamela0011680-ara1.mARkdown.ms164	1614	1593	257	ار ولم اسمع- في الاسلام بظاهر بلد- احسن من ظاهر- بخارا لانك اذا علوت قهندزها لم يقع بصرك من جميع النواحي الا علي خضرة تتصل خضرتها بلون السماء وكان السم----------------اء مكبة زرقاء علي بساط اخضر تلوح القصور فيما بين ذلك كالتراس التبتية والحجف اللمطية او كالكواكب العلوية بياضا ونورا بين اراضي ضياع-- مقومة بالاستواء مهندمة كوجه المراة بغاية الهندسة وليس بما وراء النهر من البلاد ولا غيرها من البلدان احسن قياما بالعمارة لل--ضياع منهم مع	ار ولا بلغني في الاسلام------ بلدا احسن خارجا من بخاري لانك اذا علوت قلعت-ها لم يقع بصرك من جميع النواحي الا علي خضرة تتصل خضرتها بلون السماء فكان السماء بها مكتبة خضراء مكبوبة ----علي بساط اخضر تلوح القصور فيما بين--ها كالنواءر فيها و----------------------------------------------------اراضي ضياعهم مقومة بالاستواء كانها------ المرا--------------ة وليس بما وراء النهر وخراسان بلد ا-------------------حسن قياما بالعمارة علي ضياع---هم من	368.0	318	164	300	300	513766983428473225	6797117076724692625	207	437	58.8100700378418	36	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
178	569	34	107	702	927	133	174	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms318	Shamela0011680-ara1.mARkdown.ms164	1614	1593	262	الحشم ب ولقد خرج بارس غلام -اسماعيل بن احمد---------- في فتنة عبد الله -بن المعتز هاربا من احمد بن اسماعيل مولاه لامر كان اسماعيل حمله عليه وندبه له وعهد اليه عهدا فيه وليس هذا موضع ذكره فنزل العراق بعدة هالت السلطان والخليفة اذ ذاك المقتدر والامور بعد علي حالها واظهر من العدة والعدد والالة والكراع والسلاح والمال والسواد ما لم يكن بحضرة السلطان جيش مثله يوازيه ولم يبن علي جيش خراسان فقده فامر بالمضي الي الثغر وانما كان عبدا لهم مملوكا من جماعة مماليك و-----------ليس في بلدان الاسلام ملوك قد عرف-وا في الملك يتوارثونه بينهم من ايام العجم مثلهم	البلدان ولقد خرج بارس غلام لاسماعيل بن احمد رحمه الله في فتنة عبد الله ابن المعتز هاربا من احمد -----------------------بن اسماعيل رحمه الله فخرج في ----------------------------------------------------عدة هالت الخلافة وظهر اثرها بقدومه ----------------------------------من -------العدد والالة والكراع والسلاح و-----------------لم يكن بحضرة الخلافة جيش مثله--------------------------------------------------------- وانما كان عبدا للسمانية لم يتبين علي اهل خراسان فقده وليس في بلدان الاسلام ملوك قد اعرقوا في الملك يتوارثونه بينهم من ايام العجم مثلهم	384.0	318	164	300	300	513766983428473225	6797117076724692625	209	548	47.810218811035156	40	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
